date_id,datetime_id,market,rpt_key,last,diff_24h,diff_per_24h,bid,ask,low,high,volume,created_at,updated_at
2017-06-07,2017-06-07 03:00:00,korbit,btc_krw,3337000,3118500,7.0065736732,3326000,3336500,3110000,3475000,15397.36752715,2017-06-06 17:59:51,2017-06-06 17:59:51
2017-06-07,2017-06-07 04:00:00,korbit,btc_krw,3340000,3120000,7.0512820513,3335000,3340000,3113500,3475000,15483.80783712,2017-06-06 18:59:50,2017-06-06 18:59:50
2017-06-07,2017-06-07 05:00:00,korbit,btc_krw,3378000,3123500,8.1479109973,3366500,3378000,3120500,3475000,15496.08812045,2017-06-06 19:59:51,2017-06-06 19:59:51
2017-06-07,2017-06-07 06:00:00,korbit,btc_krw,3369000,3134000,7.4984045948,3370500,3374000,3120500,3475000,15461.64860604,2017-06-06 20:58:51,2017-06-06 20:59:51
2017-06-07,2017-06-07 07:00:00,korbit,btc_krw,3371000,3145000,7.186009539,3365000,3371000,3140000,3475000,15337.76068574,2017-06-06 21:59:51,2017-06-06 21:59:51
2017-06-07,2017-06-07 08:00:00,korbit,btc_krw,3379000,3170000,6.5930599369,3371000,3379000,3151500,3475000,15237.47897613,2017-06-06 22:59:51,2017-06-06 22:59:51
2017-06-07,2017-06-07 09:00:00,korbit,btc_krw,3383500,3188500,6.1157283989,3383500,3386500,3151500,3475000,15230.42196162,2017-06-06 23:59:51,2017-06-06 23:59:51
2017-06-07,2017-06-07 10:00:00,korbit,btc_krw,3379000,3253000,3.8733476791,3377000,3377500,3194500,3475000,13574.11484439,2017-06-07 00:59:51,2017-06-07 00:59:51
2017-06-07,2017-06-07 11:00:00,korbit,btc_krw,3375000,3296000,2.3968446602,3646000,3375500,3250000,3475000,12732.16029674,2017-06-07 01:59:51,2017-06-07 01:59:51
2017-06-07,2017-06-07 12:00:00,korbit,btc_krw,3368500,3420000,-1.5058479532,3363500,3368000,3250000,3475000,11415.54873881,2017-06-07 02:59:51,2017-06-07 02:59:51
2017-06-07,2017-06-07 13:00:00,korbit,btc_krw,3378000,3298500,2.4101864484,3377000,3378000,3250000,3449500,10064.48985573,2017-06-07 03:59:51,2017-06-07 03:59:51
2017-06-07,2017-06-07 14:00:00,korbit,btc_krw,3380000,3325000,1.6541353383,3376500,3379500,3250000,3449500,9697.40676773,2017-06-07 04:59:51,2017-06-07 04:59:51
2017-06-07,2017-06-07 15:00:00,korbit,btc_krw,3377500,3299000,2.3795089421,3376500,3377500,3250000,3449500,9462.6433762,2017-06-07 05:59:52,2017-06-07 05:59:52
2017-06-07,2017-06-07 16:00:00,korbit,btc_krw,3371500,3323000,1.459524526,3371000,3371500,3250000,3449500,9403.02883803,2017-06-07 06:59:52,2017-06-07 06:59:52
2017-06-07,2017-06-07 17:00:00,korbit,btc_krw,3362000,3300500,1.8633540373,3631000,3362000,3250000,3449500,9516.57708628,2017-06-07 07:59:52,2017-06-07 07:59:52
2017-06-07,2017-06-07 18:00:00,korbit,btc_krw,3350000,3321000,0.8732309545,3349500,3350000,3250000,3449500,9516.57368628,2017-06-07 08:59:52,2017-06-07 08:59:52
2017-06-07,2017-06-07 19:00:00,korbit,btc_krw,3353500,3339500,0.4192244348,3352500,3353500,3250000,3449500,9135.92001733,2017-06-07 09:59:52,2017-06-07 09:59:52
2017-06-07,2017-06-07 20:00:00,korbit,btc_krw,3355500,3347000,0.253958769,3352500,3355500,3250000,3449500,9033.15058856,2017-06-07 10:59:52,2017-06-07 10:59:52
2017-06-07,2017-06-07 21:00:00,korbit,btc_krw,3345500,3345000,0.0149476831,3346000,3350500,3250000,3449500,8928.27322802,2017-06-07 11:59:52,2017-06-07 11:59:52
2017-06-07,2017-06-07 22:00:00,korbit,btc_krw,3340500,3397000,-1.6632322638,3340000,3340500,3250000,3449500,8450.12824524,2017-06-07 12:59:53,2017-06-07 12:59:53
2017-06-07,2017-06-07 23:00:00,korbit,btc_krw,3310500,3391500,-2.3883237506,3311500,3312000,3250000,3394000,7939.54404691,2017-06-07 13:59:53,2017-06-07 13:59:53
2017-06-07,2017-06-08 00:00:00,korbit,btc_krw,3306000,3330500,-0.7356252815,3306000,3306500,3250000,3390000,7692.28501886,2017-06-07 14:59:53,2017-06-07 14:59:53
2017-06-08,2017-06-08 01:00:00,korbit,btc_krw,3287500,3327000,-1.187255786,3287000,3287500,3250000,3390000,7681.29264015,2017-06-07 15:59:53,2017-06-07 15:59:53
2017-06-08,2017-06-08 02:00:00,korbit,btc_krw,3282000,3300500,-0.5605211332,3280500,3282000,3256000,3390000,7359.43396164,2017-06-07 16:58:53,2017-06-07 16:59:52
2017-06-08,2017-06-08 03:00:00,korbit,btc_krw,3293000,3337000,-1.3185495954,3289500,3294500,3256000,3390000,7273.13422992,2017-06-07 17:58:53,2017-06-07 17:59:53
2017-06-08,2017-06-08 04:00:00,korbit,btc_krw,3281500,3340000,-1.751497006,3274500,3279500,3256000,3390000,7216.82757009,2017-06-07 18:58:53,2017-06-07 18:59:53
2017-06-08,2017-06-08 05:00:00,korbit,btc_krw,3290000,3378000,-2.6050917703,3278000,3278500,3256000,3390000,7097.0024737,2017-06-07 19:58:53,2017-06-07 19:59:53
2017-06-08,2017-06-08 06:00:00,korbit,btc_krw,3276000,3369000,-2.7604630454,3276000,3285000,3256000,3390000,7101.51965443,2017-06-07 20:59:53,2017-06-07 20:59:53
2017-06-08,2017-06-08 07:00:00,korbit,btc_krw,3261500,3371000,-3.2482942747,3262000,3271000,3256000,3390000,7055.86189803,2017-06-07 21:59:53,2017-06-07 21:59:53
2017-06-08,2017-06-08 08:00:00,korbit,btc_krw,3264000,3379000,-3.4033737792,3256500,3264000,3200000,3390000,7126.43106598,2017-06-07 22:59:53,2017-06-07 22:59:53
2017-06-08,2017-06-08 09:00:00,korbit,btc_krw,3244000,3383500,-4.1229496084,3244000,3254000,3200000,3390000,7087.65537344,2017-06-07 23:59:54,2017-06-07 23:59:54
2017-06-08,2017-06-08 10:00:00,korbit,btc_krw,3225000,3379000,-4.5575614087,3211500,3220000,3200000,3382000,7244.26477544,2017-06-08 00:59:53,2017-06-08 00:59:53
2017-06-08,2017-06-08 11:00:00,korbit,btc_krw,3229500,3375000,-4.3111111111,3228000,3228500,3157000,3382000,7592.06473674,2017-06-08 01:59:53,2017-06-08 01:59:53
2017-06-08,2017-06-08 12:00:00,korbit,btc_krw,3233000,3368500,-4.0225619712,3230500,3233000,3157000,3382000,7641.09785468,2017-06-08 02:59:54,2017-06-08 02:59:54
2017-06-08,2017-06-08 13:00:00,korbit,btc_krw,3230500,3378000,-4.3664890468,3231500,3231500,3157000,3382000,7647.25044715,2017-06-08 03:59:54,2017-06-08 03:59:54
2017-06-08,2017-06-08 14:00:00,korbit,btc_krw,3278500,3380000,-3.0029585799,3273000,3276500,3157000,3380500,7833.41749764,2017-06-08 04:59:54,2017-06-08 04:59:54
2017-06-08,2017-06-08 15:00:00,korbit,btc_krw,3294500,3377500,-2.4574389341,3294000,3294500,3157000,3379500,7995.31688482,2017-06-08 05:59:54,2017-06-08 05:59:54
2017-06-08,2017-06-08 16:00:00,korbit,btc_krw,3277000,3371500,-2.8029067181,3277500,3280000,3157000,3371500,7951.56502431,2017-06-08 06:59:54,2017-06-08 06:59:54
2017-06-08,2017-06-08 17:00:00,korbit,btc_krw,3247000,3362000,-3.4205829863,3247000,3251000,3157000,3361500,7698.23296108,2017-06-08 07:59:54,2017-06-08 07:59:54
2017-06-08,2017-06-08 18:00:00,korbit,btc_krw,3240500,3350000,-3.2686567164,3240500,3243500,3157000,3360000,7542.74617655,2017-06-08 08:59:54,2017-06-08 08:59:54
2017-06-08,2017-06-08 19:00:00,korbit,btc_krw,3250500,3353500,-3.0714179216,3250000,3250500,3157000,3360000,7533.46152419,2017-06-08 09:59:54,2017-06-08 09:59:54
2017-06-08,2017-06-08 20:00:00,korbit,btc_krw,3248000,3355500,-3.2036954254,3248000,3249500,3157000,3360000,7499.39996998,2017-06-08 10:59:55,2017-06-08 10:59:55
2017-06-08,2017-06-08 21:00:00,korbit,btc_krw,3225000,3345500,-3.6018532357,3225000,3225000,3157000,3353000,7418.69785478,2017-06-08 11:59:54,2017-06-08 11:59:54
2017-06-08,2017-06-08 22:00:00,korbit,btc_krw,3223000,3340500,-3.5174375094,3219500,3223000,3157000,3343500,7226.64430496,2017-06-08 12:59:55,2017-06-08 12:59:55
2017-06-08,2017-06-08 23:00:00,korbit,btc_krw,3205000,3310500,-3.186829784,3201500,3205500,3157000,3313500,6943.51308059,2017-06-08 13:59:55,2017-06-08 13:59:55
2017-06-08,2017-06-09 00:00:00,korbit,btc_krw,3212000,3306000,-2.8433151845,3210000,3213000,3157000,3306000,6600.97188514,2017-06-08 14:59:55,2017-06-08 14:59:55
2017-06-09,2017-06-09 01:00:00,korbit,btc_krw,3218500,3287500,-2.0988593156,3218500,3219500,3157000,3306000,6354.89539724,2017-06-08 15:59:55,2017-06-08 15:59:55
2017-06-09,2017-06-09 02:00:00,korbit,btc_krw,3233500,3282000,-1.477757465,3231000,3234000,3157000,3306000,6322.67528026,2017-06-08 16:59:55,2017-06-08 16:59:55
2017-06-09,2017-06-09 03:00:00,korbit,btc_krw,3235000,3293000,-1.7613118737,3219500,3235000,3157000,3306000,6251.77470077,2017-06-08 17:59:55,2017-06-08 17:59:55
2017-06-09,2017-06-09 04:00:00,korbit,btc_krw,3224500,3281500,-1.7370105135,3202000,3217500,3157000,3306000,6319.14791907,2017-06-08 18:57:55,2017-06-08 18:59:55
2017-06-09,2017-06-09 05:00:00,korbit,btc_krw,3230000,3290000,-1.8237082067,3221500,3230000,3157000,3306000,6324.44232528,2017-06-08 19:59:55,2017-06-08 19:59:55
2017-06-09,2017-06-09 06:00:00,korbit,btc_krw,3252000,3276000,-0.7326007326,3243000,3252000,3157000,3306000,6270.49339958,2017-06-08 20:59:55,2017-06-08 20:59:55
2017-06-09,2017-06-09 07:00:00,korbit,btc_krw,3269500,3261500,0.2452859114,3265000,3269500,3157000,3306000,6228.99342432,2017-06-08 21:59:55,2017-06-08 21:59:55
2017-06-09,2017-06-09 08:00:00,korbit,btc_krw,3262000,3264000,-0.0612745098,3260000,3262000,3157000,3306000,5951.93577881,2017-06-08 22:59:56,2017-06-08 22:59:56
2017-06-09,2017-06-09 09:00:00,korbit,btc_krw,3270500,3244000,0.816892725,3270500,3272500,3157000,3306000,6078.9721414,2017-06-08 23:59:56,2017-06-08 23:59:56
2017-06-09,2017-06-09 10:00:00,korbit,btc_krw,3277500,3225000,1.6279069767,3276000,3277500,3157000,3306000,5758.19212551,2017-06-09 00:59:56,2017-06-09 00:59:56
2017-06-09,2017-06-09 11:00:00,korbit,btc_krw,3291500,3229500,1.9198018269,3292000,3295000,3200000,3306000,5408.66670541,2017-06-09 01:59:56,2017-06-09 01:59:56
2017-06-09,2017-06-09 12:00:00,korbit,btc_krw,3292000,3233000,1.8249304052,3292500,3293000,3200000,3309000,5578.00645279,2017-06-09 02:59:56,2017-06-09 02:59:56
2017-06-09,2017-06-09 13:00:00,korbit,btc_krw,3286000,3230500,1.7180003095,3285500,3289000,3200000,3309000,5491.6101375,2017-06-09 03:59:57,2017-06-09 03:59:57
2017-06-09,2017-06-09 14:00:00,korbit,btc_krw,3287000,3278500,0.2592649077,3286000,3023000,3200000,3309000,5304.65973361,2017-06-09 04:59:56,2017-06-09 04:59:56
2017-06-09,2017-06-09 15:00:00,korbit,btc_krw,3269000,3294500,-0.7740173016,3265500,3270500,3200000,3309000,5290.90994491,2017-06-09 05:59:56,2017-06-09 05:59:56
2017-06-09,2017-06-09 16:00:00,korbit,btc_krw,3256000,3277000,-0.6408300275,3256000,3255000,3200000,3309000,5226.98238574,2017-06-09 06:59:56,2017-06-09 06:59:56
2017-06-09,2017-06-09 17:00:00,korbit,btc_krw,3268500,3247000,0.6621496766,3266000,3268500,3200000,3309000,5151.66401283,2017-06-09 07:59:57,2017-06-09 07:59:57
2017-06-09,2017-06-09 18:00:00,korbit,btc_krw,3270500,3240500,0.9257830582,3270500,3271000,3200000,3309000,5221.61153446,2017-06-09 08:59:57,2017-06-09 08:59:57
2017-06-09,2017-06-09 19:00:00,korbit,btc_krw,3284500,3250500,1.0459929242,3284500,3285000,3200000,3309000,5209.79699956,2017-06-09 09:59:57,2017-06-09 09:59:57
2017-06-09,2017-06-09 20:00:00,korbit,btc_krw,3279000,3248000,0.9544334975,3279000,3279500,3200000,3309000,5179.94990882,2017-06-09 10:59:57,2017-06-09 10:59:57
2017-06-09,2017-06-09 21:00:00,korbit,btc_krw,3282500,3225000,1.7829457364,3282500,3283500,3200000,3309000,5166.85780634,2017-06-09 11:59:57,2017-06-09 11:59:57
2017-06-09,2017-06-09 22:00:00,korbit,btc_krw,3294500,3223000,2.2184300341,3294500,3295000,3200000,3309000,5215.38266098,2017-06-09 12:59:57,2017-06-09 12:59:57
2017-06-09,2017-06-09 23:00:00,korbit,btc_krw,3300000,3205000,2.9641185647,3299500,3300000,3200000,3309000,5257.64991865,2017-06-09 13:59:57,2017-06-09 13:59:57
2017-06-09,2017-06-10 00:00:00,korbit,btc_krw,3310000,3212000,3.0510585305,3309500,3310000,3200000,3336000,5499.69863125,2017-06-09 14:59:57,2017-06-09 14:59:57
2017-06-10,2017-06-10 01:00:00,korbit,btc_krw,3275500,3218500,1.7710113407,3273500,3275500,3200000,3336000,5834.27890557,2017-06-09 15:59:57,2017-06-09 15:59:57
2017-06-10,2017-06-10 02:00:00,korbit,btc_krw,3276500,3233500,1.3298283594,3269500,3276500,3200000,3336000,6108.00285647,2017-06-09 16:59:57,2017-06-09 16:59:57
2017-06-10,2017-06-10 03:00:00,korbit,btc_krw,3280500,3235000,1.4064914992,3280500,3284000,3200000,3336000,6283.11664226,2017-06-09 17:59:57,2017-06-09 17:59:57
2017-06-10,2017-06-10 04:00:00,korbit,btc_krw,3279000,3224500,1.6901845247,3279000,3283500,3201000,3336000,6214.88272402,2017-06-09 18:57:57,2017-06-09 18:59:58
2017-06-10,2017-06-10 05:00:00,korbit,btc_krw,3279000,3230000,1.5170278638,3271500,3279500,3230000,3336000,6279.49109186,2017-06-09 19:59:58,2017-06-09 19:59:58
2017-06-10,2017-06-10 06:00:00,korbit,btc_krw,3285000,3252000,1.0147601476,3281500,3285000,3240000,3336000,6307.69144696,2017-06-09 20:59:58,2017-06-09 20:59:58
2017-06-10,2017-06-10 07:00:00,korbit,btc_krw,3269500,3269500,0,3267000,3275500,3240000,3336000,6302.82680682,2017-06-09 21:59:58,2017-06-09 21:59:58
2017-06-10,2017-06-10 08:00:00,korbit,btc_krw,3255500,3262000,-0.1992642551,3255500,3256500,3255000,3336000,6371.73062666,2017-06-09 22:59:58,2017-06-09 22:59:58
2017-06-10,2017-06-10 09:00:00,korbit,btc_krw,3266000,3270500,-0.1375936401,3266000,3268500,3244000,3336000,6369.51445301,2017-06-09 23:59:58,2017-06-09 23:59:58
2017-06-10,2017-06-10 10:00:00,korbit,btc_krw,3274500,3277500,-0.0915331808,3272500,3274500,3244000,3336000,6397.55620193,2017-06-10 00:59:58,2017-06-10 00:59:58
2017-06-10,2017-06-10 11:00:00,korbit,btc_krw,3274500,3291500,-0.5164818472,3274500,3276000,3244000,3336000,6366.4892871,2017-06-10 01:59:58,2017-06-10 01:59:58
2017-06-10,2017-06-10 12:00:00,korbit,btc_krw,3279000,3292000,-0.3948967193,3277500,3279000,3244000,3336000,5969.42972601,2017-06-10 02:59:59,2017-06-10 02:59:59
2017-06-10,2017-06-10 13:00:00,korbit,btc_krw,3278500,3286000,-0.2282410225,3278500,3279000,3244000,3336000,5888.01826984,2017-06-10 03:59:58,2017-06-10 03:59:58
2017-06-10,2017-06-10 14:00:00,korbit,btc_krw,3261500,3287000,-0.7757833891,3261500,3262000,3244000,3336000,5874.20636161,2017-06-10 04:59:59,2017-06-10 04:59:59
2017-06-10,2017-06-10 15:00:00,korbit,btc_krw,3276500,3269000,0.2294279596,3275000,3276500,3244000,3336000,5788.84690126,2017-06-10 05:59:59,2017-06-10 05:59:59
2017-06-10,2017-06-10 16:00:00,korbit,btc_krw,3282500,3255000,0.8448540707,3280000,3282500,3244000,3336000,5708.61520803,2017-06-10 06:59:59,2017-06-10 06:59:59
2017-06-10,2017-06-10 17:00:00,korbit,btc_krw,3279000,3268500,0.321248279,3278000,3279000,3244000,3336000,5601.54434222,2017-06-10 07:59:59,2017-06-10 07:59:59
2017-06-10,2017-06-10 18:00:00,korbit,btc_krw,3270000,3270500,-0.0152881822,3268500,3270000,3244000,3336000,5511.09440566,2017-06-10 08:59:59,2017-06-10 08:59:59
2017-06-10,2017-06-10 19:00:00,korbit,btc_krw,3270000,3284500,-0.4414674989,3270000,3271000,3244000,3336000,5429.08055177,2017-06-10 09:59:59,2017-06-10 09:59:59
2017-06-10,2017-06-10 20:00:00,korbit,btc_krw,3292500,3279000,0.4117108875,3292500,3293500,3244000,3336000,5483.28484705,2017-06-10 11:00:00,2017-06-10 11:00:00
2017-06-10,2017-06-10 21:00:00,korbit,btc_krw,3320000,3282500,1.1424219345,3326000,3320000,3244000,3336000,5790.51771577,2017-06-10 11:59:59,2017-06-10 11:59:59
2017-06-10,2017-06-10 22:00:00,korbit,btc_krw,3328500,3294500,1.0320230688,3328000,3329000,3244000,3336000,5937.0901334,2017-06-10 13:00:00,2017-06-10 13:00:00
2017-06-10,2017-06-10 23:00:00,korbit,btc_krw,3326500,3300000,0.803030303,3326500,3327000,3244000,3336000,6093.19817518,2017-06-10 13:59:59,2017-06-10 13:59:59
2017-06-10,2017-06-11 00:00:00,korbit,btc_krw,3305000,3310000,-0.1510574018,3306000,3308500,3244000,3336000,5803.21849157,2017-06-10 15:00:00,2017-06-10 15:00:00
2017-06-11,2017-06-11 01:00:00,korbit,btc_krw,3277500,3275500,0.0610593802,3277000,3277500,3244000,3336000,5557.98103952,2017-06-10 16:00:00,2017-06-10 16:00:00
2017-06-11,2017-06-11 02:00:00,korbit,btc_krw,3270000,3276500,-0.1983824203,3268500,3270000,3244000,3336000,5405.28817255,2017-06-10 17:00:00,2017-06-10 17:00:00
2017-06-11,2017-06-11 03:00:00,korbit,btc_krw,3269000,3280500,-0.3505563176,3268500,3269500,3244000,3336000,5380.52395537,2017-06-10 18:00:00,2017-06-10 18:00:00
2017-06-11,2017-06-11 04:00:00,korbit,btc_krw,3279000,3279000,0,3272500,3277500,3244000,3336000,5477.63066154,2017-06-10 19:00:00,2017-06-10 19:00:00
2017-06-11,2017-06-11 05:00:00,korbit,btc_krw,3292000,3279000,0.3964623361,3285500,3292000,3244000,3336000,5463.73489316,2017-06-10 19:59:00,2017-06-10 20:00:00
2017-06-11,2017-06-11 06:00:00,korbit,btc_krw,3282000,3285000,-0.0913242009,3282000,3290000,3244000,3336000,5461.4888663,2017-06-10 21:00:00,2017-06-10 21:00:00
2017-06-11,2017-06-11 07:00:00,korbit,btc_krw,3291500,3269500,0.6728857623,3290000,3291500,3244000,3336000,5570.91189241,2017-06-10 21:59:00,2017-06-10 22:00:00
2017-06-11,2017-06-11 08:00:00,korbit,btc_krw,3309000,3255500,1.6433727538,3303500,3307000,3244000,3336000,5583.44985141,2017-06-10 22:59:00,2017-06-10 22:59:00
2017-06-11,2017-06-11 09:00:00,korbit,btc_krw,3279000,3266000,0.3980404164,3271500,3278500,3246500,3336000,5697.78542578,2017-06-10 23:59:00,2017-06-10 23:59:00
2017-06-11,2017-06-11 10:00:00,korbit,btc_krw,3280000,3274500,0.1679645747,3279000,3280000,3246500,3336000,5889.01430915,2017-06-11 00:59:01,2017-06-11 00:59:01
2017-06-11,2017-06-11 11:00:00,korbit,btc_krw,3273000,3274500,-0.0458085204,3271500,3273000,3246500,3336000,5975.88639829,2017-06-11 01:59:01,2017-06-11 01:59:01
2017-06-11,2017-06-11 12:00:00,korbit,btc_krw,3279500,3279000,0.0152485514,3278000,3279500,3246500,3336000,6118.74551097,2017-06-11 03:00:01,2017-06-11 03:00:01
2017-06-11,2017-06-11 13:00:00,korbit,btc_krw,3294000,3278500,0.4727771847,3288500,3294000,3246500,3336000,6171.85317071,2017-06-11 04:00:01,2017-06-11 04:00:01
2017-06-11,2017-06-11 14:00:00,korbit,btc_krw,3273500,3261500,0.3679288671,3720000,3273500,3246500,3336000,6119.05341821,2017-06-11 05:00:01,2017-06-11 05:00:01
2017-06-11,2017-06-11 15:00:00,korbit,btc_krw,3279000,3276500,0.0763009309,3277500,3279000,3261500,3336000,5982.26526978,2017-06-11 06:00:01,2017-06-11 06:00:01
2017-06-11,2017-06-11 16:00:00,korbit,btc_krw,3275000,3282500,-0.2284843869,3275000,3275500,3261500,3336000,5978.74254515,2017-06-11 06:59:01,2017-06-11 06:59:01
2017-06-11,2017-06-11 17:00:00,korbit,btc_krw,3260000,3279000,-0.5794449527,3260000,3260500,3257000,3336000,6233.52166215,2017-06-11 08:00:02,2017-06-11 08:00:02
2017-06-11,2017-06-11 18:00:00,korbit,btc_krw,3258500,3270000,-0.3516819572,3258000,3258500,3255000,3336000,6459.79829695,2017-06-11 09:00:01,2017-06-11 09:00:01
2017-06-11,2017-06-11 19:00:00,korbit,btc_krw,3258500,3270000,-0.3516819572,3258000,3259000,3255000,3336000,6656.57617531,2017-06-11 09:59:01,2017-06-11 09:59:01
2017-06-11,2017-06-11 20:00:00,korbit,btc_krw,3271000,3292500,-0.6529992407,3271000,3271000,3253000,3336000,6612.97196349,2017-06-11 10:59:02,2017-06-11 10:59:02
2017-06-11,2017-06-11 21:00:00,korbit,btc_krw,3263500,3320000,-1.7018072289,3259500,3263500,3253000,3336000,6382.85362838,2017-06-11 12:00:01,2017-06-11 12:00:01
2017-06-11,2017-06-11 22:00:00,korbit,btc_krw,3276500,3328500,-1.5622652847,3276000,3276500,3252000,3336000,6209.39072916,2017-06-11 12:59:02,2017-06-11 12:59:02
2017-06-11,2017-06-11 23:00:00,korbit,btc_krw,3285000,3326500,-1.2475574929,3285000,3285000,3252000,3327500,6102.88249431,2017-06-11 13:59:02,2017-06-11 13:59:02
2017-06-11,2017-06-12 00:00:00,korbit,btc_krw,3273500,3305000,-0.9531013616,3270500,3273000,3252000,3320000,6049.17282822,2017-06-11 14:59:02,2017-06-11 14:59:02
2017-06-12,2017-06-12 01:00:00,korbit,btc_krw,3306500,3277500,0.8848207475,3304500,3309500,3252000,3325000,6340.28809869,2017-06-11 15:59:02,2017-06-11 15:59:02
2017-06-12,2017-06-12 02:00:00,korbit,btc_krw,3313500,3270000,1.3302752294,3306500,3313500,3252000,3325000,6269.89466406,2017-06-11 16:59:02,2017-06-11 16:59:02
2017-06-12,2017-06-12 03:00:00,korbit,btc_krw,3307000,3269000,1.1624349954,3307000,3307500,3252000,3325000,6143.54725954,2017-06-11 17:59:02,2017-06-11 17:59:02
2017-06-12,2017-06-12 04:00:00,korbit,btc_krw,3300000,3279000,0.6404391583,3298000,3301500,3252000,3325000,6100.91578494,2017-06-11 18:59:02,2017-06-11 18:59:02
2017-06-12,2017-06-12 05:00:00,korbit,btc_krw,3302000,3292000,0.3037667072,3295500,3302000,3252000,3325000,6048.24588364,2017-06-11 19:58:03,2017-06-11 19:59:02
2017-06-12,2017-06-12 06:00:00,korbit,btc_krw,3299000,3282000,0.5179768434,3298500,3300000,3252000,3325000,6018.37648999,2017-06-11 20:59:02,2017-06-11 20:59:02
2017-06-12,2017-06-12 07:00:00,korbit,btc_krw,3293500,3291500,0.0607625703,3293500,3294000,3252000,3325000,6004.84548806,2017-06-11 21:59:02,2017-06-11 21:59:02
2017-06-12,2017-06-12 08:00:00,korbit,btc_krw,3304000,3309000,-0.1511030523,3304000,3306000,3252000,3325000,5861.18197232,2017-06-11 22:59:03,2017-06-11 22:59:03
2017-06-12,2017-06-12 09:00:00,korbit,btc_krw,3329000,3277500,1.5713196034,3328000,3328500,3252000,3329000,5634.99374685,2017-06-11 23:59:03,2017-06-11 23:59:03
2017-06-12,2017-06-12 10:00:00,korbit,btc_krw,3346000,3285500,1.8414244407,3345000,3346000,3252000,3349000,5727.93220018,2017-06-12 00:59:03,2017-06-12 00:59:03
2017-06-12,2017-06-12 11:00:00,korbit,btc_krw,3368000,3272000,2.9339853301,3368000,3370000,3252000,3385500,6142.21783745,2017-06-12 01:59:03,2017-06-12 01:59:03
2017-06-12,2017-06-12 12:00:00,korbit,btc_krw,3348000,3279500,2.0887330386,3348000,3349000,3252000,3385500,6488.74156685,2017-06-12 02:59:03,2017-06-12 02:59:03
2017-06-12,2017-06-12 13:00:00,korbit,btc_krw,3361000,3294000,2.0340012143,3361000,3361500,3252000,3385500,6826.4888334,2017-06-12 03:59:04,2017-06-12 03:59:04
2017-06-12,2017-06-12 14:00:00,korbit,btc_krw,3375500,3273500,3.1159309607,3375000,3375500,3252000,3385500,7017.89266899,2017-06-12 04:59:03,2017-06-12 04:59:03
2017-06-12,2017-06-12 15:00:00,korbit,btc_krw,3370000,3279000,2.7752363525,3370000,3372000,3252000,3385500,7364.48773792,2017-06-12 05:59:03,2017-06-12 05:59:03
2017-06-12,2017-06-12 16:00:00,korbit,btc_krw,3374000,3275000,3.0229007634,3374000,3375000,3252000,3385500,7425.30051502,2017-06-12 06:59:03,2017-06-12 06:59:03
2017-06-12,2017-06-12 17:00:00,korbit,btc_krw,3388500,3260000,3.9417177914,3388500,3388500,3252000,3395000,7610.47255772,2017-06-12 07:59:04,2017-06-12 07:59:04
2017-06-12,2017-06-12 18:00:00,korbit,btc_krw,3372000,3258500,3.4831977904,3370000,3371500,3252000,3396500,7670.75216392,2017-06-12 08:59:03,2017-06-12 08:59:03
2017-06-12,2017-06-12 19:00:00,korbit,btc_krw,3356500,3258500,3.007518797,3357500,3359000,3252000,3396500,7713.18039729,2017-06-12 09:59:04,2017-06-12 09:59:04
2017-06-12,2017-06-12 20:00:00,korbit,btc_krw,3260000,3272000,-0.3667481663,3260000,3264000,3252000,3396500,8318.05912393,2017-06-12 10:59:04,2017-06-12 10:59:04
2017-06-12,2017-06-12 21:00:00,korbit,btc_krw,3263500,3263500,0,3264000,3266000,3210000,3396500,9065.6637143,2017-06-12 11:59:04,2017-06-12 11:59:04
2017-06-12,2017-06-12 22:00:00,korbit,btc_krw,3286000,3278000,0.2440512508,3281000,3286000,3210000,3396500,9462.31965064,2017-06-12 12:59:05,2017-06-12 12:59:05
2017-06-12,2017-06-12 23:00:00,korbit,btc_krw,3280000,3285000,-0.1522070015,3276000,3280000,3210000,3396500,9516.90591613,2017-06-12 13:59:04,2017-06-12 13:59:04
2017-06-12,2017-06-13 00:00:00,korbit,btc_krw,3271000,3273500,-0.0763708569,3270500,3271000,3210000,3396500,9461.91208213,2017-06-12 14:58:04,2017-06-12 14:59:04
2017-06-13,2017-06-13 01:00:00,korbit,btc_krw,3269000,3309000,-1.2088244183,3264000,3269000,3210000,3396500,9229.41539004,2017-06-12 15:58:04,2017-06-12 15:59:04
2017-06-13,2017-06-13 02:00:00,korbit,btc_krw,3225500,3314000,-2.6704888352,3225000,3225500,3210000,3396500,9451.99329364,2017-06-12 16:59:05,2017-06-12 16:59:05
2017-06-13,2017-06-13 03:00:00,korbit,btc_krw,3171500,3307000,-4.0973692168,3172000,3181000,3100000,3396500,9844.51838351,2017-06-12 17:59:05,2017-06-12 17:59:05
2017-06-13,2017-06-13 04:00:00,korbit,btc_krw,3193000,3297500,-3.1690674754,3187500,3193000,3100000,3396500,9958.4121069,2017-06-12 18:59:04,2017-06-12 18:59:04
2017-06-13,2017-06-13 05:00:00,korbit,btc_krw,3157000,3306000,-4.5069570478,3156500,3157000,3100000,3396500,10137.64541453,2017-06-12 19:59:05,2017-06-12 19:59:05
